text,favoriteCount,created,statusSource,screenName,retweetCount,location
Tune in now to watch @JoeBiden hit the trail for Hillary in Ohio: https://t.co/FjCws9BTYy,1829,1/9/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,573,"New York, NY"
"Born Sept. 1, 1933, former TX Gov. Ann Richards opened doors for women and minorities in her own state and beyond. https://t.co/K1h1Hcdgjq",11888,1/9/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,3545,"New York, NY"
"""Trump, the self-proclaimed tough negotiator, not only choked but openly lied about choking."" https://t.co/lDCNMIpP7r",5115,1/9/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,2610,"New York, NY"
Trump just failed his first foreign test. Diplomacy isn't as easy as it looks. -H,21856,1/9/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,9217,"New York, NY"
A wall that Mexico will pay for: a bad idea from an even worse negotiator. https://t.co/RZfOKe45RO,13143,1/9/16,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",HillaryClinton,7283,"New York, NY"
"When Ruline was born in 1913, women couldn't vote.In 2016, she'll cast her vote to elect the 1st woman president. https://t.co/QSCZI7JbrV",24795,2/9/16,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",HillaryClinton,9406,"New York, NY"
The disastrous Mexico wall trip: a case study in the Trump school of diplomacy. https://t.co/Nza7IYN1pu,4191,2/9/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,2081,"New York, NY"
"So, how did Donald Trump's first swing at diplomacy go? Not so great.Try to follow his decision-making process: https://t.co/nLpVoJICv1",4076,2/9/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,1631,"New York, NY"
Trump and his hateful language are affecting our kids. These are some of the heartbreaking things they're saying: https://t.co/DWCluAKJUd,4842,2/9/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,2424,"New York, NY"
"The worst part is, Trump's disturbing policies for immigrant families go way beyond just ""building a wall."" https://t.co/szrTF9eB0E",3521,2/9/16,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",HillaryClinton,1776,"New York, NY"
"America needs leadership in the White House, not a liability. https://t.co/dnhGjfKMRx https://t.co/JnwS6k6SSC",6744,2/9/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,2698,"New York, NY"
"As a candidate, Trump has already embarrassed us on the world stage.Imagine the damage he'd do as president. https://t.co/nmOVOboTYf",20156,2/9/16,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",HillaryClinton,10296,"New York, NY"
Drug companies should never put profits before patients. Our plan to stop excessive prescription drug price hikes: https://t.co/2MdTyJ3Xti,5795,2/9/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,2382,"New York, NY"
"Turns out, hosting Miss Universe pageants abroad doesn't equate to diplomatic skills. https://t.co/qsra0EJnyI",4888,2/9/16,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",HillaryClinton,1778,"New York, NY"
"Donald Trump's plan on immigration has been clear all along: demonize immigrants, ""build a wall,"" deport millions. https://t.co/uSSd7XigYp",6646,3/9/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,3665,"New York, NY"
"Even before his hateful speech this week, Trump has never been vague about his feelings toward immigrants. https://t.co/5VqZYpmmy3",4656,3/9/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,2171,"New York, NY"
"A reminder as America officially joins the Paris climate agreement.We can’t stop there: https://t.co/RRy44trUGH https://t.co/mrL3oo1Fg6",4851,3/9/16,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",HillaryClinton,2351,"New York, NY"
"Our planet's future depends on the decisions we make now.RT if you agree it's time to combat climate change. https://t.co/cSUPgkMIqj",11771,3/9/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,7737,"New York, NY"
Donald Trump's pattern of prejudice and discrimination started long before he was a presidential candidate. https://t.co/fTUwCuRkVv,5983,3/9/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,3522,"New York, NY"
"Thanks, @POTUS, for reaffirming the law to protect women's health—whichever provider you choose. https://t.co/e4o34UDvJc",7526,3/9/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,2390,"New York, NY"
There's going to be no one left in Washington for Trump to work with who he hasn’t insulted. https://t.co/rW6ZWJTNoR,10844,4/9/16,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",HillaryClinton,4253,"New York, NY"
Astonishing that the Republican nominee still refuses to acknowledge that @POTUS was born in the United States. https://t.co/i4GPAi0klY,8398,4/9/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,4167,"New York, NY"
We have a new @Tumblr! Check out letters to Hillary from Americans around the country at https://t.co/gmfVm5q0si https://t.co/0LOja02ENX,5505,4/9/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,1931,"New York, NY"
"""That’s a special thing about Hillary—when there’s a job worth doing, she doesn’t abandon it."" —President Carter https://t.co/6JYbmzWeGy",8061,4/9/16,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",HillaryClinton,3229,"New York, NY"
Sec. of Labor Frances Perkins was our first woman cabinet member and an architect of the Fair Labor Standards Act. https://t.co/T6SXpU9oOm,6190,5/9/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,2369,"New York, NY"
"If you're a fan of weekends, thank a union member. https://t.co/RUF2UtG2sM",6684,5/9/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,2850,"New York, NY"
One candidate would stand up for workers and their families. The other? Not so much. https://t.co/EtDBJgyNX7,6482,5/9/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,2773,"New York, NY"
.@iamwill Yes. https://t.co/8tfBTtpZFN,2173,5/9/16,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",HillaryClinton,758,"New York, NY"
Unions stand up for workers who need someone to have their backs. We need a president who will do the same. https://t.co/0OpO5kCyyg,9216,5/9/16,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",HillaryClinton,3628,"New York, NY"
"Unions gave us higher wages, weekends, and the largest middle class in the world. That's worth celebrating &amp; protecting. Happy #LaborDay! -H",10692,5/9/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,4055,"New York, NY"
Unions have had the backs of working families for decades. Now they need to know we have theirs. https://t.co/lqxCtdZuLM,3714,5/9/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,1387,"New York, NY"
"""The essence of his campaign is bigotry."" —@BernieSanders on Donald Trump in New Hampshire https://t.co/2eqNAvMvmv",6403,6/9/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,2752,"New York, NY"
"We’re going to make our economy grow, but we’re also going to make it fair. Here’s how: https://t.co/xIbkccCzWi",1090,6/9/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,574,"New York, NY"
The stakes in this campaign couldn’t be higher. Make sure you’re registered to vote: https://t.co/tTgeqxNqYm,1107,6/9/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,631,"New York, NY"
"Trump says he “knows more about ISIS than the generals do.”Not only is that wrong, it's disrespectful to our men and women in uniform.",2104,6/9/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,927,"New York, NY"
"In America, we don't say, “I alone can fix it.”We say, ""We'll fix it together.” https://t.co/rKkXeL6c5X",1483,6/9/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,718,"New York, NY"
"Right now, too many Americans are being held back by student debt.We’ve got to fix that: https://t.co/ds1LK4CPxh",1072,6/9/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,502,"New York, NY"
"""Clinton’s proposals would revolutionize how we treat young children in America.” https://t.co/vdJ9DuNINc",2336,6/9/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,860,"New York, NY"
Anybody working full-time should not be living in poverty. It’s time to raise the minimum wage. https://t.co/o3fMNv77ai,1302,6/9/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,655,"New York, NY"
Donald Trump has a problem looking at someone different from himself and actually seeing them. https://t.co/LddoXYkBsf,7471,6/9/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,3495,"New York, NY"
Our veterans and military families deserve better. https://t.co/zhM6TSiSzc,3665,6/9/16,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",HillaryClinton,1711,"New York, NY"
Vote this year like your future depends on it—because it does: https://t.co/tTgeqxNqYm,2399,6/9/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,1199,"New York, NY"
"""I want to be a president for all Americans, not just for some Americans; Democrats, Republicans, Independents."" —Hillary",1772,6/9/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,724,"New York, NY"
Donald Trump is totally unfit and unqualified to be president of the United States: https://t.co/Ozc1g9BJO0,1427,6/9/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,722,"New York, NY"
"We can take on the threat of climate change and make America a clean energy superpower.Or, we can do nothing. https://t.co/JlYmN61epB",5848,6/9/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,2591,"New York, NY"
"63 days left.Watch live as Hillary hits the trail in Tampa <U+2192> https://t.co/LZD1Asr7TS",2438,6/9/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,707,"New York, NY"
"Today, we'll hear Trump talk about our veterans.Our new ad on what they've been hearing from Trump for months: https://t.co/nG2oTwOclR",8122,6/9/16,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",HillaryClinton,4539,"New York, NY"
Only one candidate in this race is standing up for working families. Take a look: https://t.co/24KUrmW0zH,2467,6/9/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,1028,"New York, NY"
"""I call on all Republicans to put people before politics and finally vote on a clean funding bill to fight Zika right here in Florida.""",2539,6/9/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,1024,"New York, NY"
"Donald Trump doesn't ""know why"" African Americans would be offended that he pushed the ""birther"" conspiracy: https://t.co/IY4xocgveh",3706,7/9/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,1975,"New York, NY"
Enter to win a signed copy of Hillary and Tim's new book! https://t.co/j5hq0SqGlG,1436,7/9/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,459,"New York, NY"
The @DallasNews hasn't endorsed a Democrat for president since before WWII. Here's why it's endorsing Hillary: https://t.co/lMhufMDjFk,5069,7/9/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,2337,"New York, NY"
We can't afford a president who would sabotage our efforts to fight climate change. https://t.co/bvya51W44z,4247,7/9/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,1793,"New York, NY"
A man you can bait with a tweet is not a man we can trust with nuclear weapons. https://t.co/qZ3Z10cqKN,8144,7/9/16,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",HillaryClinton,4378,"New York, NY"
World leaders on why Hillary's tenure as secretary of state prepared her to be president: https://t.co/ROD8Jh50aV,6795,7/9/16,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",HillaryClinton,3267,"New York, NY"
"When our SEALs took out bin Laden, they brought the terrorists' families to safety first. That's American honor. https://t.co/QV5zDf2iAg",3997,7/9/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,1645,"New York, NY"
".@POTUS, @madeleine, and Leon Panetta agree: Hillary's one of the best secretaries of state we've had. https://t.co/UV6XBW7GCM",3321,7/9/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,1320,"New York, NY"
Did Trump use his charitable foundation to prevent a state attorney general from investigating his fraud? https://t.co/MZdZDzimY4,3467,7/9/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,2030,"New York, NY"
"We should be helping more immigrant families stay together, not tearing them apart. https://t.co/BGU5uxx06g",4406,7/9/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,1684,"New York, NY"
A man who talks about our veterans and military families like this doesn't deserve to be Commander-in-Chief. https://t.co/4s6SvAAyNA,8755,7/9/16,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",HillaryClinton,4044,"New York, NY"
"If Donald Trump doesn't show all Americans the respect they deserve, he doesn't deserve to be their president. https://t.co/mDBewdAYLU",6979,7/9/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,2870,"New York, NY"
"""I think I've made a lot of sacrifices."" —Trump's response to the parents of Humayun Khan, who died serving in Iraq https://t.co/B3Av1YtocK",6975,7/9/16,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",HillaryClinton,3722,"New York, NY"
"Tonight, Americans will hear what Trump would do as Commander-in-Chief.Here are 5 reasons he's unfit for the job: https://t.co/1SfNIW8Y3Q",2243,7/9/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,1090,"New York, NY"
Donald Trump has proven over and over again that he's unfit to be our Commander-in-Chief. https://t.co/uLoHJdzXte,4882,7/9/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,2158,"New York, NY"
"The U.S. presidency isn't an entry-level job.How Hillary's time as our secretary of state shows she's ready: https://t.co/6akMEX6pRs",8071,7/9/16,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",HillaryClinton,3427,"New York, NY"
"Tonight, Trump is going to try and claim he's ready to be Commander-in-Chief. The facts say otherwise. Follow @TheBriefing2016 to see why.",3428,8/9/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,1080,"New York, NY"
"Donald Trump is unqualified and totally unfit to be Commander-in-Chief.You can stop him. Register to vote today: https://t.co/tTgeqxNqYm",6142,8/9/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,2975,"New York, NY"
"The next time Donald Trump throws a temper tantrum, imagine if he had the nuclear codes. https://t.co/m11adVj9v8",8798,8/9/16,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",HillaryClinton,5206,"New York, NY"
We need a president who understands that none of us has all the answers and no one person can fix our problems alone.,7574,8/9/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,2091,"New York, NY"
"Our next Commander-in-Chief needs to have the steadiness, strength, and judgment to make life and death decisions. https://t.co/UV6XBW7GCM",3039,8/9/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,1100,"New York, NY"
We need to do everything we can to remove barriers to the health care our veterans need—whether physical or mental. #NBCNewsForum,3775,8/9/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,1251,"New York, NY"
Hillary’s talking to @nbcusa_inc about her faith live in Kansas City. Watch here: https://t.co/nhX3lDn3Eb,1163,8/9/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,368,"New York, NY"
"Do all the good you can,for all the people you can,in all the ways you can,for as long as you can. https://t.co/d0KRFBYW98",11862,8/9/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,4261,"New York, NY"
Imagine this man in charge of our men and women in uniform. https://t.co/IyZ3kBGBzm,3619,8/9/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,1744,"New York, NY"
"""Thank you for loving all people, especially 'the least, the last, and the lost' among us."" —Hillary to the @nbcusa_inc",2942,8/9/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,781,"New York, NY"
There's only one candidate in this election who's ready to be America's Commander-in-Chief. https://t.co/NarHADLKi2,8157,8/9/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,2783,"New York, NY"
Text QUALIFIED to 47246 if you agree there was only one candidate tonight who showed she's ready to be the next president.,4821,8/9/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,1278,"New York, NY"
"Every child should be able to live up to their God-given potential, no matter where they come from, what they look like, or who they love.",5949,8/9/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,1842,"New York, NY"
"""It is a correct tweet."" —Donald Trump, just now #NBCNewsForum  https://t.co/EyNuOmY8oF",8189,8/9/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,6680,"New York, NY"
"""I will not let the VA be privatized."" —Hillary https://t.co/FRkf6AnS2f #NBCNewsForum",2343,8/9/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,948,"New York, NY"
"Last night, Trump chose to talk about his deep admiration and support for Putin.Maybe he did it with a smile. https://t.co/IjcqT5Z4KZ",16645,8/9/16,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",HillaryClinton,6719,"New York, NY"
"Actually, that’s just what taking the office of President seriously looks like. https://t.co/Pyn92mesom",34870,8/9/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,12810,"New York, NY"
Not every wound can be seen. Our veterans deserve the best mental health services we can give. #NBCNewsForum https://t.co/vHoPy09BvC,9058,8/9/16,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",HillaryClinton,3363,"New York, NY"
"We need a president who will do justice, love kindness, and walk humbly. https://t.co/m1814vekWO",9601,8/9/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,2745,"New York, NY"
We can build a future where we’re stronger together. That’s who we are as Americans. Text JOIN to 47246 to get involved.,1397,8/9/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,483,"New York, NY"
"Let's beat back the assault on voting rights—a blast from the Jim Crow past that must be stopped.We should expand voting rights instead.",4716,8/9/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,1463,"New York, NY"
"“I have a very good brain.” —Donald Trump on his foreign policy advisors(Himself.) https://t.co/48MePwjHh9",3546,8/9/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,1945,"New York, NY"
"""Everyone here...has stumbled on their own stony roads. It’s grace that lifts us up, grace that leads us home.” —Hillary to the @nbcusa_inc",5490,8/9/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,1570,"New York, NY"
"We have to work together to make sure every child has clean water to drink and air to breathe and good schools, no matter their zip code.",4435,8/9/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,1203,"New York, NY"
"“I love this country. I will serve it with my entire heart, mind, and soul.” —Hillary on the tarmac to reporters",7255,8/9/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,2259,"New York, NY"
7 ways Donald Trump proved he’s not ready to be Commander-in-Chief (in less than 30 minutes): https://t.co/iwW6bqyxP5,2720,8/9/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,1281,"New York, NY"
"The worst part is, this isn’t the first time Donald Trump has praised Russia and Putin. #NBCNewsForum https://t.co/N6ySNILYMx",5944,8/9/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,3844,"New York, NY"
None of us can sit back while the epidemic of gun violence ravages our country. https://t.co/PSLPh3Ihnt,3604,8/9/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,1487,"New York, NY"
"Hillary has spent decades fighting for veterans, members of the military, and their families. https://t.co/GJ0NmH6hYn #NBCNewsForum",2853,8/9/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,1374,"New York, NY"
"""Humility is not something you hear much about in politics, is it? But we should. None of us is perfect."" —Hillary",5289,8/9/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,1536,"New York, NY"
"This election is too important for anyone to sit on the sidelines.Make sure your friends are registered to vote. https://t.co/tTgeqy51PU",4240,8/9/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,1712,"New York, NY"
Rosa Parks opened up every seat on the bus—now it’s our job to create more good jobs so everyone can afford the fare.,4657,8/9/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,1287,"New York, NY"
"Hillary chats favorite books, handling criticism, and life on the trail in episode 3 of With Her. Listen here <ed><U+00A0><U+00BC><ed><U+00BE><U+00A7> : https://t.co/3t2bb1d1mT",1745,8/9/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,647,"New York, NY"
"At last night's forum, Trump disrespected our generals, our country, and women in the military—but he praised Putin. https://t.co/I08j5ap1DX",10412,8/9/16,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",HillaryClinton,6322,"New York, NY"
"Together, we’ll face head-on the reality of systemic racism and work to reform our criminal justice system. https://t.co/ZdPJoscLBX",2722,8/9/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,953,"New York, NY"
"Anyone who looks at the African American community and sees only poverty, crime, and despair is missing so much. https://t.co/qdx99XN9nG",10266,8/9/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,3874,"New York, NY"
"""As your Commander-in-Chief, I will not trash our country’s most cherished values. I will defend them.” —Hillary",2909,8/9/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,1008,"New York, NY"
"It takes experience, toughness, and a steady temperament to be our Commander-in-Chief. #NBCNewsForum https://t.co/d5m0pXRMQG",6494,8/9/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,2128,"New York, NY"
"Donald Trump could be our next Commander-in-Chief.Chip in to make sure it never happens: https://t.co/GbWxtTLvDe #NBCNewsForum",2674,8/9/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,1026,"New York, NY"
"If you want to see what corruption actually looks like, this is it. https://t.co/tBfL0J82Tz https://t.co/Fc9U2cmlU8",4093,9/9/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,2712,"New York, NY"
"At the 2016 DNC, @HRC Press Secretary @SarahEMcBride became the first openly trans person to speak at a convention. https://t.co/pdYSvHDVfJ",5107,9/9/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,1398,"New York, NY"
Watch live as @ElizabethForMA campaigns for Hillary in Philadelphia <U+2192> https://t.co/n9m2rk9iCQ https://t.co/tTgeqxNqYm,1724,9/9/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,651,"New York, NY"
"The most important quality in a president and Commander-in-Chief is steadiness—an absolute, rock solid steadiness. https://t.co/QwQBzZc0xb",9771,9/9/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,4054,"New York, NY"
North Korea’s decision to conduct another nuclear test is outrageous and unacceptable. https://t.co/i8h9j2oiIC,5835,9/9/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,2331,"New York, NY"
We can only confront a challenge like Zika when we come together. It's time for Republicans to fund this fight: https://t.co/9jNGrpj5Nt -H,3203,9/9/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,1292,"New York, NY"
"Let's send Donald Trump a powerful message on Election Day. https://t.co/tTgeqxNqYm #LoveTrumpsHate https://t.co/lVvhZhDdP9",6485,9/9/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,2764,"New York, NY"
Women like Elaine served our country and blazed a trail for others to follow. They've earned our highest honors. https://t.co/ysKrzLrdYc,3918,9/9/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,1417,"New York, NY"
Appalling behavior from Wells Fargo. This is exactly why we need a strong @CFPB—and can't let Trump dismantle it. https://t.co/tTA2jz7unf,4567,9/9/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,1781,"New York, NY"
"Unlike Trump's, this plan to defeat ISIS isn’t a “secret.” https://t.co/vJq6LUMuPW",3035,9/9/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,1146,"New York, NY"
